文献,参考书目,查找,引用,论文,查阅,目录,文献,保存,检索,参考资料,综述,日志,参考文献,文献资料,实物,后序,文献检索,谱,撰写论文,学术论文,参见,研究课题,条目,搜集,书上,研究进展,学者,深入研究,国史,附录,有用,库中,簋,详细描述,史料,山海经,史记,杂项,摘录,墓,cnki,原始记录,家谱,学术界,祖先,搜集整理,档案,提要,编目,下文,商代,楚辞,引文,优秀论文,甲骨,古文字,馆藏,记载,评述,知网,破译,著录,基址,编修,研读,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
计算器,键盘,时钟,演算,鼠标,键盘输入,打印机,考勤,电脑,桌面,仪器,度数,售货员,计时器,计算器,报数,小键盘,秒表,读数,输入法,记数,记事本,电子仪器,条形码,四舍五入,加减乘除,明码,表来,电子钟,温度计,数码产品,电子产品,照相机,橡皮擦,投影仪,算数,记录本,隐形眼镜,计时,电子计算机,记时,小数点,火柴,游标卡尺,笔记本,购物篮,掌上电脑,复印机,没纸,复印,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
科普,介绍,讲解,解答,推荐,详解,指南,简史,探讨,传播,观看,分享,解密,谈谈,解读,先来,科普,普及,评测,打开方式,咨询,无码,图解,测评,熊猫,防骗,图图,戳,宣传,安全套,玩转,例举,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
或称,分为,两大类,称为,兼有,最大者,简称,之分,又称,即以,全称,中是,别名,起源于,专指,人称,称作,中较,为头,总称,统称,二种,或称,为类,可视,称此,可分,时为,及后,中常,即先,三大类,其称,即当,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
孤立,独立,相互,邻接,边界,隔离,相邻,相互间,包围,排斥,孤立,离群,互不,互为,附庸,依存,受挫,冰山,依附于,换位,依附,自立,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
走,方向,流,出发,通道,行,长,条,天,同行,路线,走,一条,路,偏,接,头,进,走向,步伐,指引,水,收,一步,离开,紧跟,步,推,转,拍,起步,迈,跳,行进,走上,终点,漂,动,坐,行走,回到,趟,问路,脏,走出,拉,指路,路程,玩,绕,开门,直达,留,关门,尽头,远,小步,通向,头到,穿越,通往,这条,碰到,跟上,行到,一趟,回,回来,慢,跟随,走到,送,停下来,十八盘,赢,转去,告别,离去,门外,买,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
演化,转换,循环,构造,扩展,生成,分支,驱动,域,体,起源,转化,探究,演变,回溯,派生,初始,已知,二元,转换成,生存,逆向,演化,无穷,进阶,形态,退化,蕴涵,碰撞,进化,观测,聚合,培育,转化成,原始,分形,锤炼,几何级数,地球,蕴含,演进,脉络,源点,产物,时空,细分,相互作用,演化过程,迁移,风暴,提炼,变异,改良,人类文明,分裂,飞跃,翻天覆地,特异,汇聚,金字塔,变迁,宿主,种群,文明,图谱,卷动,涡旋,源自,解体,质变,衍生,衰变,体在,一百年,剧变,存于,扩散,两极,源头,飞越,巨大变化,无所不在,宇宙,而来,流中,升华,测度,化分,涌现,生出,特化,中化,其内,吞吐,汲取,高级阶段,自然界,集合体,变种,星球,熵,倒退,时变,传入,种族,有形,生息,轨迹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
视野,熟悉,视野,高度,开阔,地图,拓宽,熟知,电视,映象,近距离,走进,淡入,淡出,印象,夜幕,新一代,开阔视野,大屏幕,一角,隐身,身影,盲,公众,第一印象,伪装,大众,陌生,视线,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
科学性,相结合,实践性,正确性,必要性,创新能力,规律,完整性,合理性,指导书,应用性,一致性,有效性,研究性,创新性,连续性,针对性,专家,论证,继承性,科学性,频度,知识性,基础性,规范性,规律性,权威,动态性,理论依据,系统性,统一性,理论指导,指导意义,先进性,实验设计,客观性,准确性,唯一性,可信度,真实性,专业性,前瞻性,前沿性,充分考虑,时效性,广泛性,经典性,保密性,交叉性,可信性,普遍性,盲目性,模糊性,严谨性,艺术性,风险性,实际效果,合法性,控制性,科学分析,实效性,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
服务器端,服务器,传输,端口,网页,源程序,路由,异步,程序运行,内核,线程,死锁,复杂度,测试用例,客户端,数据流,访问控制,脚本,报文,会话,互斥,批处理,读取,多线程,源代码,web,前序,密钥,校验,域名,句柄,控制台,服务器端,缓存,监听,公钥,数据备份,加载,身份验证,功能测试,文本文件,数据包,xml,客户机,程序代码,脚本语言,服务端,文件传输,解释器,图形界面,域名解析,读取数据,超时,虚拟机,源码,应用服务器,重定向,共享内存,器中,系统资源,servlet,代理服务器,系统维护,unix,jsp,脱机,保证数据,断开连接,界面显示,ajax,加壳,快照,ssh,css,侦听,虚拟环境,邮件系统,定位问题,后台程序,绝对路径,断点,opengl,单线程,聊天室,网页文件,头文件,丢包,网页内容,轮询,机器码,回滚,主机名,内存地址,网络故障,登入,建站,私钥,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
处于,之间,运行,阶段,状态,水平,面临,区域,区,正,级别,距离,占有,之中,处于,局面,初级阶段,三线,低于,困境,所处,中游,小于,高于,期,消耗,陷入,占据,尚,遭受,不利,最高峰,外界,低潮期,时间段,陷于,处境,居于,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
事务处理,事务,事件处理,存取,事务处理,收发,主从,消息传递,财务,事务管理,公有,暂存,归档,帐簿,分配资源,收支,任务分配,理顺,内务,账务,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
网络化,发展趋势,同步,化,建设,构建,互联网,规范化,完善,信息技术,并行,信息化,多媒体技术,现有,现代化,可视化,多维,简化,模块化,全过程,多级,数字化,标准化,先导,自动化,深化,推进,多层次,信息时代,单向,点对点,衔接,国际化,着力,各个环节,互联,办公自动化,完备,获取信息,推动,集群,逐步形成,一体化,流水作业,均衡化,飞速发展,加快,必由之路,缩短,载体,网络化,四线,电子化,必然趋势,网络时代,快捷,数字信息,十二五,数据链,计算机化,利用网络,积极探索,高速度,智能化,迅猛发展,传播方式,多元化,内外部,多样化,主阵地,点到点,立体化,日新月异,全域,不断创新,物与物,知识经济,接轨,扩容,最前沿,集成化,经常化,相适应,日益频繁,便捷,信息网络,多渠道,逐步完善,有序化,低成本,不断完善,系统化,不断更新,多极,化等,从以,高效率,五位一体,科学化,物物,专业化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
判断力,意识,素质,经验,素养,把握,认知,感知,思维能力,交际,决策,信心,独立思考,主动性,敏锐,敏捷,洞察,基本素质,高超,成熟度,智力,操作能力,敏感性,预见,专业技能,明辨是非,适时地,意志,心理品质,神经,行为能力,身体素质,慎密,工作效率,自我意识,灵敏,心理素质,分析判断,创造力,反射性,自控力,先入为主,本能,心理准备,沮丧,耐力,自信心,情商,控制能力,洞察力,承受能力,分辨是非,临场,理解力,自控,学识,才干,判断能力,判断力,急躁,缺乏经验,观察力,大脑,鉴赏力,警惕性,脑,触觉,预料,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
手机号码,查询,备注,密码,绑定,注册,发送,登录,填写,电子邮件,邮件,后台,姓名,邮箱,电话,上网,手机,匿名,电话号码,位数,查询方法,校验码,通讯录,信件,性别,用户名,前台,打电话,短信,号码,账号,陌生人,账户,回复,电子邮箱,填表,便条,学号,网上银行,尾数,名片,管理员,业务员,卡片,个人信息,帐号,住址,联系方式,帐户,几位数,发给,登录名,联系电话,信箱,个人隐私,通信录,身份证,准考证号,群发,拨号,网络电话,手机号码,身份证明,个人资料,网上支付,联系人,磁条,条码,聊天工具,转接,验证码,开通,收到,出生日期,发送到,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
产品价格,需求,产品,生产,成本,规格,客户,消费者,生产者,品质,商品,价格,销售,选购,采购,受益,消费,质量指标,零售,单价,成本费用,产品价格,预订,环保,产量,利润,人工工资,促销,产销,品牌,保质期,利润率,销售额,市场需求,百元,库存,替代品,下调,外购,降价,原材料,团购,医药公司,供应商,购机,销售收入,商品价格,主流产品,产品质量,供不应求,定价,销售量,冲量,单件,小企业,平均利润,中间商,产品线,净利润,高线,简并,聚醚,产品产量,消费市场,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宏大,观,构架,跨越,曲折,渲染,建筑群,深重,神圣,广阔,贯通,全景式,宏大,奇妙,悠久,至大,远大,鸣响,庞大,宽广,庞杂,深远,光辉,构想,重现,喷泉,残暴,繁杂,可及,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
三教,先修,因果,正定,教务,各派,泰山,讲学,佛教,新教,书院,已修,前修,八节,神,天门,道家,儒家,玉皇顶,孔子,三教,清教,洲,宗派,岳麓书院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嵌入,连接,集成,包含,嵌套,实体,插入,覆盖,映射,贯穿,锁,融合,紧密,分离,填充,自上而下,分割,融入,前端,嵌入,连通,移植,重叠,延伸,相连,导入,交错,相联,注入,渗透到,消隐,串联,蜂窝,端的,相容,渗透,双链,递进,连接起来,嵌,内嵌,相互连接,联接,插,拆分,闪烁,中其,敲入,附在,地使,直接插入,里会,准确无误,融于,无缝,透过,触,包覆,透射,压入,拼凑,网中,无处不在,相连接,连接成,滴答,连缀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
之道,学会,求,入门,法则,传授,要领,懂得,为本,智慧,功,矩,求得,根源,建树,真谛,领悟,钻研,导引,以行,出路,善于,精通,术,求取,重在,求全,秘诀,解惑,精,懂,取舍,心得,诀窍,权变,途,指点,行中,知己知彼,奥秘,行不通,通晓,变易,道理,易学,制敌,须知,推陈出新,此法,共行,中人,为知,路数,君子,有道,其必,之道,为根,天地,不以,源泉,事半功倍,何谓,触类旁通,助人,生存之道,顺应,精华,能解,根基,择,必知,本领,洞悉,于物,必有,大势,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
最多,时间,最小,总,有限,至少,最短,每次,估计,最佳,每分钟,第一个,小时,次数,最少,之外,三次,超过,唯一,每组,最长,少,达,超,最低,第一次,刷新,大部分,中有,最为,惟一,最久,之内,最快,区中,多于,最早,更是,四次,最多,一半,当年,剩下,以此类推,少于,相当于,总共,第几,一年,有且,最有,至多,一共,首位,最先,最能,双数,比达,单支,不到,最差,目前为止,单次,最欢,最受,一到,可达,半个,两次,依此类推,值得注意,五次,越少,比一比,短短,越短,绝大部分,上次,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
需在,应,需,优先,含,应使,注意事项,与非,限,中要,中应,定点,即可,须,还应,即该,后要,可降,需向,仔细阅读,方可,任一,时应,写明,应先,并打印,写清,符合要求,前向,按原,需在,注明,免,上应,如该,有效期限,时要,按非,严禁,要视,为宜,及外,移至,均会,若遇,按该,可省,另设,提前准备,以内,无需,按规定,及主,由该,即能,可由,应能,不予,及重,均经,应从,申请表,后同,必在,本项,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
错误信息,信息,访问,错误,网站,出错,纠错,系统故障,截图,恶意,篡改,错误操作,信息源,提示信息,错误信息,灾难性,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
隶属,命名,设,分部,属,预备役,位于,关系密切,所属,南,设在,西南,前身,隶属,安徽省,区有,协,成建制,从属,最南端,为界,归属,北端,司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期,环境,影响,原因,因素,连续,习惯,养成,积累,终身,始终,平时,持续,各种因素,压力,运作,间断,期间,反复,导致,长期性,潜在,人士,受,内积,密切相关,易,定期,艰苦,根本原因,过多,频繁,多年,密切关系,还会,困扰,负担,致使,堆积,长期,初期,长时间,十余年,五年,不利于,恢复性,周期长,过早,久,八年,保护性,得不到,依赖性,在外,长期保持,十年,积聚,永久,两年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
眼光,看待,资本,评判,见解,望远镜,目光,眼里,审视,贪婪,表情,眼中,眼光,光芒,直视,心态,吸引,惊异,自已,伯乐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
自由选择,选择,自主,随机,任选,选,任意,切换,自由,选定,每种,自选,取决于,喜好,供选择,所选,而定,一对一,最合适,多种不同,选择地,可选,享受,尽情,挑选,游戏规则,自由选择,中选,预设,为选,分配原则,无权,免费,自由度,优选,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
总表,序号,表,表中,表等,查表,表上,多表,检查表,报表,电表,表是,表在,表不,小项,分项,对分,某月,分摊,本表,总表,各年,自来水,所分,测温,损益表,计量,由表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
割,串,闭,折半,叉,操,划,手,抽,整形,能流,抖,棍子,播种,激,只鸡,吃掉,折,劈,刺,别要,小鸡,割,抠,缝,棒打,理发师,死,皮,树起,杀,扎,针,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
主观题,题目,考试,笔试,题,上机操作,选做,试题,闭卷,考查,题型,题解,填空,填空题,选择题,评阅,测试题,作业题,评分标准,问答题,思想品德,简答题,闭卷考试,试卷,习题集,考,判断题,应试,开卷,开卷考试,百分制,考试制度,考生,各题,口试,操作题,作文题目,主观题,单选,机试,计算题,改错,语文,大学语文,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
角度观察,角度,观察,视角,多角度,全貌,观察者,角度看,棱镜,或远,左向右,推断出,角度观察,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
字体,格式,字符,图形,文字,书写,字,汉字,打印,屏幕,图片,排版,图标,标识,字体,签名,带符号,标题,纸质,包装,框,补图,大写字母,版面设计,日历,每行,标示,钢笔,纸片,识读,水印,粘贴,文字说明,彩图,章子,三页,版式,铭文,笔头,印出,边框,笔画,页码,黑体,拆字,行行,底纹,卡纸,工整,小写字母,第一行,墨水,手写,版面,纸张,宋体,字样,醒目,画稿,每页,甲骨文,金文,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应用服务,领域,流程,软件开发,服务,平台,面向,软件系统,应用领域,管理系统,解决方案,网络安全,数据处理,企业,拓展,交互,软硬件,信息系统,联网,信息安全,子系统,电子商务,数据管理,业务,链,终端,前沿技术,搭建,功能模块,信息处理,存储系统,人机交互,系统安全,接入,应用层,数据仓库,资源管理,数据源,信息管理,软件产品,虚拟现实,管理信息系统,计算技术,交互式,信息检索,存储技术,应用环境,应用型,系统管理,涵盖,产业,系统集成,信息产业,端,信息管理系统,软件技术,配置管理,数据共享,交互技术,网络服务,在线,医疗,数据中心,技术开发,知识库,电子政务,流媒体,业务流程,技术标准,物流,商,基础设施,和物,虚拟化,服务质量,创新型,中间件,夯实,硬件平台,数据安全,动态分析,技术支持,商用,满足用户,信息库,音视频,交互方式,私有,集中式,应用服务,与物,企业级,生态,异构,基础架构,中小型,环境监测,易用,软件平台,差异化,客户关系,为物,企业应用,实时性,架构设计,供应链,物联,公共安全,可扩展性,和技,智能家居,遥感,商业模式,位置服务,高可靠性,电子签名,数据录入,产品开发,中小企业,网络营销,影视制作,决策分析,互操作性,联调,使能,数据保护,物流配送,服务提供者,外包,深耕细作,客户服务,安全设备,科研开发,跨平台,即时通讯,科技型,到物,安防,配送,多维度,服务中心,用友,标准规范,商业智能,将物,大型项目,互联网服务,终端设备,日益增长,产品设计,生态圈,数据服务,对物,及云,本地化,闭环,金融服务,视像,代理服务,存储量,高新产业,分销,提供商,计算中心,对云,终端用户,技术相结合,及线,连接性,管理决策,安全控制,软件产业,监测技术,版权保护,获取数据,生态系统,于云,智能建筑,互操作,服务体系,知名企业,视频点播,服务平台,硬件资源,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
课后,训练,课堂,课,学,选修课,课后,理论课,老师,时数,实验课,课时,答疑,开课,空闲,讲课,辅导,小组讨论,黑板,高年级,面授,课是,上课,认真完成,教,一堂课,缺勤,聊天,课中,随堂,二年级,练,每课,每节课,分组讨论,分小组,课外作业,备课,课堂作业,本学期,批改,课下,当堂,缺课,作业量,小组活动,三年级,低年级,课让,早退,第一课,体育课,布置任务,班会,课在,工位,小组长,兴趣小组,讲评,队列训练,课前,全班学生,五节,初级班,热身,课有,第三课,课堂纪律,起立,物理课,英语课程,第二课,提高班,借书,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
逐一,步骤,初步,详细,着重,收集,简要,选取,查看,找出,简述,自行,列出,单独,予以,现状及,依次,筛选,多道,剖析,逐一,询问,每条,一遍,清单,细致,先后顺序,无误,深入分析,实地,具体步骤,剩余,分片,分阶段,各组,罗列,释疑,逐项,适时,一次性,搜寻,详尽,梳理,锁定,对照,所列,简略,简要地,每件,各不相同,两组,核对,听取,评议,多组,详述,走访,几组,按着,逐个,分步,一并,群中,有条不紊,完后,每项,逐次,完毕,各处,第一组,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盗窃,线索,捕获,非法,依法,上锁,加锁,取款,盗窃,被查,敲门,取证,调查过程,火灾,开锁,深入调查,假币,截获,劫持,交代,防盗,对包,窃取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
统计,数据,综合,数字,记录,统计,排序,数,量,码,参考,预测,整理,估算,计数,数量,平均,分布,占,规模,机构,已有,列,为例,数据表示,比例,列举,人数,个数,一览表,数目,基数,均值,样本,汇总,调研,抽样,注,平均值,例,合计,概览,报道,问卷调查,率,减,共有,总数,具体情况,粗略,数在,从表中,开出,下图,同期,数等,流出,总和,统计分析,名单,从图,共计,实地调查,曲线图,数比,核算,换算,中位数,截止,条数,清点,近三年,月度,存货,推算,累计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道歉,动手,解释,说,请求,回答,陈述,谈话,握手,说话,问候,欺骗,反思,处理结果,无理,见面,回应,对此,强迫,歉意,教训,冷战,起因,中向,道歉,抱怨,改正,讲明,点名,有事,挨打,发生冲突,退回,索赔,崩溃,宣战,打招呼,手势,有损,犯错,地向,分手,愤怒,做错,连句,退货,警告,答复,辩解,写信,更衣,致谢,挥手,告白,提意见,敬礼,发声,感谢信,申明,去求,发问,一事,澄清,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
